ticker,cik
WENN,0002057043
GSOL,0001896677
HZRBY,0002060217
SFTO,0002013099
PDYTY,0002032887
DSRNY,0001544088
GJT,0001357660
OBNB,0001916101
MANA,0001852023
ETS,0002053641
CRCL,0001876042
NRYCF,0002022469
HCPC,0002050020
GEHDF,0001291313
AURS,0002025049
OFAL,0002036307
VLAI,0001843875
GTSG,0002033738
CTWO,0001958928
MECPF,0001945166
MNZLY,0002062807
SQEI,0002033684
PICW,0001983022
ILPLF,0002012855
NXFTY,0001934807
FSTGY,0001996419
MENS,0001954488
AICLY,0001997081
IPSAY,0001582820
JBK,0001284143
ONWRY,0002059986
MGN,0001995075
THCLY,0002064381
XZ,0002017732
SSEIF,0002048958
INRNY,0001989490
YDES,0002011674
MSTKY,0002025217
IPB,0001267332
BUHPY,0001547870
TYZ,0002018269
TREO,0002041208
NUTR,0002006468
BORMF,0001994238
HDLMY,0001400691
NRUC,0000070502
CURX,0002025942
ASBHY,0002055337
AVGPF,0001995085
PYT,0001294808
POM,0001877971
JBS,0001791942
NAMM,0002026514
DMNT,0001996450
OMNI,0002013873
GACW,0001872421
AMRZ,0002035989
CTGCY,0001992572
VROYF,0002031760
AEBI,0002048519
MAMK,0002008007
VBREY,0001000377
PMTR,0002061473
GFCHY,0002055896
MDER,0002037646
BUUU,0002047273
GBAT,0001852040
RYOJ,0002012600
SPGNY,0002042556
EMPG,0002005569
GRAN,0002027722
KNRX,0001982960
ANTA,0002044255
CRA,0002058359
XDT,0002038688
PSBTY,0002063685
XNJJY,0001699996
ELOG,0002013320
MYCRY,0002032399
CGCT,0002049662
RDAG,0002055459
PASTY,0001789135
CLRLY,0002063231
ESPA,0001861371
ECREY,0001995536
ETCG,0001705181
ASIC,0002040491
GJR,0001353226
AAS,0002010218
AIAS,0002039384
GRCPY,0002063671
MOGMF,0002011589
NHLTY,0002060863
KG,0002055116
EGHA,0002052547
CUPPF,0002021989
GLNK,0001852025
BMHL,0002027815
ARSTY,0002044984
OSOL,0001868282
ANPA,0002031688
JTGEY,0001472033
MJID,0001897532
MTNE,0002044817
FGO,0002004385
HMH,0002021880
TVAI,0001872228
GOOG,0001652044
BMYMP,0000014272
USB-PA,0000036104
BRK-A,0001067983
TSMWF,0001046179
SAPGF,0001000184
JPM-PC,0000019617
JPM-PD,0000019617
NONOF,0000353278
BABAF,0001577552
BML-PG,0000070858
BML-PH,0000070858
ASMLF,0000937966
BAC-PE,0000070858
BML-PJ,0000070858
BML-PL,0000070858
BAC-PB,0000070858
TOYOF,0001094517
BAC-PK,0000070858
AZNCF,0000901832
NVSEF,0001114448
RYDAF,0001306965
HBCYF,0001089113
PCCYF,0001108329
WFC-PY,0000072971
WFC-PL,0000072971
SNEJF,0000313838
TBB,0000732717
MBFJF,0000067088
EADSF,0001378580
SNYNF,0001121404
UNLYF,0000217410
BUDFF,0001668717
TTFNF,0000879764
BHPLF,0000811809
WFC-PC,0000072971
BPAQF,0000313807
CILJF,0001268896
BCDRF,0000891478
RTPPF,0000863064
IDEXF,0001438656
NCRRP,0000070866
ABLZF,0001091587
NTTYY,0000769594
ABBNY,0001091587
BTAFF,0001303523
AIQUF,0001161167
CFRHF,0000948401
STOHF,0001140625
SMFNF,0001022837
SNPMF,0001123658
MBGAF,0001067318
GS-PA,0000886982
USB-PH,0000036104
GLAXF,0001131399
EBBNF,0000895728
GS-PD,0000886982
MS-PA,0000895421
BNPQF,0000310732
CTA-PB,0000030554
USB-PP,0000036104
PPRUF,0001445465
AMXOF,0001129137
BAESF,0000895564
GLCNF,0001524684
NETTF,0001110646
MS-PK,0000895421
PBR-A,0001119639
KDDIF,0001106215
MS-PF,0000895421
MS-PI,0000895421
MS-PE,0000895421
DGEAF,0000835403
RLXXF,0000929869
DUK-PA,0001326160
FMCCT,0001026214
EIPAF,0001002242
CCZ,0001166691
BYMOF,0001446250
BAMXF,0001446250
WEBNF,0000719245
IFNNF,0001107457
MZHOF,0001335730
HTHIF,0000047710
SCHW-PD,0000316709
NGGTF,0001004315
TKPHF,0001395064
JDCMF,0001549802
DKILF,0001446519
BECEF,0000718940
SPG-PJ,0001063761
CTA-PA,0000030554
TNCAF,0001232384
INGVF,0001039765
HNDAF,0000715153
MET-PA,0001099219
TRPCF,0001269238
MET-PE,0001099219
LLDTF,0001160106
PLDGP,0001045609
WOPEF,0000844551
BBVXF,0000842180
HLNCF,0001900304
DNZOF,0001446598
TCANF,0001232384
PSA-PH,0001393311
SVNDF,0001359519
PUKPF,0001116578
BAMGF,0001001085
MRAAF,0001450468
TCKRF,0000886986
ALL-PH,0000899051
CRARF,0001279967
RBSPF,0000844150
ALL-PB,0000899051
HEI-A,0000046619
PSA-PK,0001393311
FNCTF,0001038143
BAIDF,0001329099
FUJIF,0000800365
LEN-B,0000920760
CIXPF,0001535628
CAJPY,0000016988
BCLYF,0000312069
BSQKZ,0001512673
RSMDF,0000943819
CODGF,0001012037
ERIXF,0000717826
LAAOF,0001791706
NOKBF,0000924613
ORXCF,0001070304
TEFOF,0000814052
BBDO,0001160330
GNMSF,0001434265
ANNSF,0001700171
DLR-PK,0001297996
RCIAF,0000733099
VODPF,0000839923
FCNCB,0000798941
HKHHF,0001142231
CJPRF,0001334687
AMSYF,0001243429
SAXPF,0001436778
RYAOF,0001038683
MKC-V,0000063754
TNRSF,0001190723
FWONA,0001560385
RSTRF,0001618755
FWONK,0001560385
CAJFF,0000016988
DLR-PJ,0001297996
HBAN,0000049196
YAHOF,0001446437
FOX,0001754301
SOJC,0000092122
COCSF,0000910631
STMEF,0000932787
TELNF,0001126113
STT-PG,0000093751
PGPEF,0001050952
WLMIF,0001449566
EJPRF,0001093028
XPNGF,0001810997
FWONB,0001560385
HIG-PG,0000874766
FITBI,0000035527
DUKH,0001326160
POAHF,0001450346
RKLIF,0000930157
NRSCF,0001163653
HRNNF,0001712356
OMVJF,0000882602
EBR-B,0001439124
JHIUF,0001159152
NWS,0001564708
SPXSF,0001518542
Z,0001617640
BF-B,0000014693
RYLPF,0000313216
AMCCF,0001748790
FAXXF,0000915191
BIO-B,0000012208
FNMAS,0000310522
CHEAF,0001030475
CHKIF,0001041668
ADTTF,0001158838
HLBZF,0001400691
KEY-PK,0000091576
KKPNF,0001001474
KEY-PJ,0000091576
TEVJF,0000818686
SSMXF,0001517231
CRERF,0001078642
HUNGF,0000929058
JBARF,0001475011
FNMAJ,0000310522
SGIOF,0001281721
FRFFF,0000915191
NLY-PF,0001043219
NLY-PG,0001043219
PTPIF,0001547873
HKHGF,0000871464
NVZMF,0001131345
FNMAH,0000310522
APO-PA,0001858681
EMRAF,0001127248
KEY-PI,0000091576
FNGD,0000927971
GFIOF,0001172724
FRFXF,0000915191
NCSYF,0001003935
SVYSF,0000930826
WSO-B,0000105016
FMCQF,0001333141
MAA-PI,0000912595
LBRDB,0001611983
RF-PC,0001281761
SNNUF,0000845982
SHECF,0001442651
ACGLO,0000947484
LBRDK,0001611983
BZLFF,0001072397
ALMMF,0001161611
ICHGF,0000858446
ERRAF,0001127248
UHAL-B,0000004457
TAP-A,0000024545
PBNNF,0001504122
WPPGF,0000806968
NNGPF,0001690981
AOMFF,0001062066
GPAEF,0001347557
KIKOF,0001446656
AEGOF,0000769218
CUKPF,0001125259
FREJO,0001026214
YAMHF,0001447100
NDEKF,0000353991
ASRMF,0001123452
RDEIF,0001438654
JGSHF,0001567172
LBTYB,0001570585
UEPCN,0000100826
NIOIF,0001736541
CXMSF,0001076378
OUKPF,0001436786
PSORF,0000938323
GS-PC,0000886982
AGNCN,0001423689
AGNCM,0001423689
RZB,0000898174
AMH-PH,0001562401
UEPEP,0000100826
UEPEO,0000100826
FRT-PC,0000034903
PSNYW,0001884082
SASOF,0000314590
VNORP,0000899689
ROHCF,0001442653
AMH-PG,0001562401
OSCUF,0001600520
PARAA,0000813828
VNO-PL,0000899689
UEPCP,0000100826
BERY,0001378992
VNO-PM,0000899689
BECN,0001124941
RKUNF,0001294591
VOYA-PB,0001535929
ATH-PA,0001527469
UEPEM,0000100826
UEPEN,0000100826
BLBLF,0001723690
FMCCI,0001026214
GIFLF,0001438569
PADEF,0001489079
GIFOF,0001438569
MSUXF,0001710864
FMCKI,0001026214
JCYCF,0001289688
DSECF,0001481045
CMSA,0000811156
FUPBY,0001534043
RNR-PF,0000913144
KIM-PM,0000879101
KIM-PL,0000879101
FANUF,0001446596
CIG-C,0001157557
SLG-PI,0001040971
BCUCF,0001581285
KAKKF,0001447126
FUPEF,0001534043
GIKLY,0001438569
PCG-PA,0001004980
THNPY,0001792045
CWEN-A,0001567683
QBCRF,0001156831
QBCAF,0001156831
UNMA,0000005513
OAK-PB,0001403528
SLFPF,0001370418
PCG-PB,0001004980
SNV-PD,0000018349
BPOPO,0000763901
HGMCF,0001023514
JSM,0001593538
PHTCF,0000078150
HOYFF,0002006911
PCG-PE,0001004980
EPR-PG,0001045450
ATGFF,0001695519
PPENF,0001469395
BHFAL,0001685040
GAB-PG,0000794685
PCG-PD,0001004980
PCG-PC,0001004980
FNMFN,0000310522
AFRAF,0001110452
PCG-PH,0001004980
BZZUF,0001437774
TKAYF,0001792627
FURCF,0001559444
PCG-PG,0001004980
GAERF,0001378239
AXS-PE,0001214816
DTW,0000936340
SR-PA,0001126956
DFRYF,0001546354
PCG-PI,0001004980
RUSHB,0001012019
REXR-PB,0001571283
SLMBP,0001032033
DLAKF,0001049724
THNPF,0001792045
TWO-PC,0001465740
PBI-PB,0000078814
AKO-B,0000925261
SF-PB,0000720672
WTFCM,0001015328
JTKWY,0001792627
CIM-PD,0001409493
CIM-PB,0001409493
LIFX,0001581760
LBTYK,0001570585
BHFAP,0001685040
SBYSF,0001786909
CIXXF,0001829948
CIM-PC,0001409493
TWO-PB,0001465740
MOG-B,0000067887
ESGRP,0001363829
MYTHF,0001437470
TWO-PA,0001465740
VLYPP,0000714310
SPTJF,0000908732
WRB-PE,0000011544
WBS-PF,0000801337
TCMFF,0000932470
ESGRO,0001363829
VLYPO,0000714310
RLJ-PA,0001511337
PEB-PF,0001474098
PEB-PE,0001474098
CIM-PA,0001409493
ROYMF,0001592438
PEGRF,0001455633
MFA-PB,0001055160
TY-P,0000099614
GEF-B,0000043920
GNGYF,0001012139
ASB-PE,0000007789
PTXAF,0001545057
HMDCF,0001648257
FMCCG,0001026214
UA,0001336917
BATRK,0001958140
FNMAM,0000310522
SOCGP,0000092108
AILLI,0000018654
HOVNP,0000357294
NSA-PA,0001618563
BATRB,0001958140
WELPP,0000107815
AILLM,0000018654
AILLN,0000018654
TRTN-PA,0001660734
CDGLF,0001448611
FNMAN,0000310522
TROLB,0000098677
AILIM,0000018654
FMCCJ,0001026214
FNMAI,0000310522
SRG-PA,0001628063
NHNKF,0001543726
CODQL,0001770561
AILLO,0000018654
CENTA,0000887733
LXP-PC,0000910108
TKCM,0001683252
FNMAT,0000310522
AILIN,0000018654
FNMAK,0000310522
IVR-PC,0001437071
FNMAL,0000310522
FNMFM,0000310522
AILLP,0000018654
WLYB,0000107140
FNMAO,0000310522
SJW,0000766829
AGM-A,0000845877
FNMAG,0000310522
LGF-B,0000929351
LGF-A,0000929351
FNMFO,0000310522
GLPGF,0001421876
ALTB,0001642365
GDV-PH,0001260729
FISK,0001553079
GRPFF,0000912892
EVOTF,0001412558
NGL-PC,0001504461
BFS-PD,0000907254
FMCCL,0001026214
NGL-PB,0001504461
OGCP,0001553079
FMCKL,0001026214
PMT-PA,0001464423
GNL-PA,0001526113
PMT-PB,0001464423
LILAB,0001712184
STSFF,0001585389
GAB-PH,0000794685
HCXY,0001280784
FMCCS,0001026214
MHLA,0001412100
FMCCO,0001026214
NYMTN,0001273685
CODI-PB,0001345126
AHL-PD,0001267395
FMCKN,0001026214
FREJN,0001026214
CMGMF,0001503154
CODI-PA,0001345126
FMCCN,0001026214
FMCKO,0001026214
GLOP-PB,0001598655
FMCKJ,0001026214
FMCKM,0001026214
GLOP-PC,0001598655
FREGP,0001026214
GLOP-PA,0001598655
FMCCH,0001026214
FMCCK,0001026214
MYTE,0001831907
LILAK,0001712184
HL-PB,0000719413
FMCCP,0001026214
FMCCM,0001026214
AHH-PA,0001569187
DEFTF,0001888274
FMCKP,0001026214
PLLTL,0001728205
INN-PE,0001497645
GRAF-UN,0001897463
KBSR,0001482430
IRET,0000798359
IIPR-PA,0001677576
BELFB,0000729580
GAM-PB,0000040417
ATROB,0000008063
GTN-A,0000043196
BH,0001726173
SPLP,0001452857
MEOBF,0001345099
DRDGF,0001023512
KELYB,0000055135
AGM-PD,0000845877
DGICB,0000800457
CMRE-PB,0001503584
GOLLQ,0001291733
CMRE-PC,0001503584
CMRE-PD,0001503584
HOVVB,0000357294
HLTC,0001561032
HVT-A,0000216085
GGT-PE,0000921671
GGN-PB,0001313510
ARTNB,0000863110
GAMI,0001060349
BRSYF,0001505065
UMH-PD,0000752642
CUBI-PE,0001488813
ECCX,0001604174
CUBI-PF,0001488813
MITT-PA,0001514281
NCV-PA,0001214935
AIRTP,0000353184
NEWTI,0001587987
PTCHF,0001782999
OXLCO,0001495222
MITT-PB,0001514281
CRD-B,0000025475
GMRE-PA,0001533615
WBHC,0000885275
LANDM,0001495240
SENEB,0000088948
SPLP-PA,0001452857
THPTF,0001556898
GAINL,0001321741
CIO-PA,0001593222
AVHHL,0001762303
VSOGF,0001762506
GUT-PC,0001080720
CKDXF,0001815620
CNTHP,0000023426
IHRTB,0001400891
CNLPL,0000023426
ERLFF,0001271554
PRRUF,0001506184
NCZ-PA,0001227857
DFPH,0001799191
DSX-PB,0001318885
CNTHO,0000023426
CHMI-PB,0001571776
CAS,0001822309
HAWLN,0000046207
BHR-PD,0001574085
CNTHN,0000023426
SLNCF,0001479615
HAWEN,0000046207
BHR-PB,0001574085
CNLHO,0000023426
AHT-PD,0001232582
APLMW,0001944885
CPSR,0001805087
CNLHP,0000023426
ARCXF,0001243429
CNLTP,0000023426
CNLTL,0000023426
IPHYF,0001598599
CNPWM,0000023426
PRTHU,0001653558
CHMI-PA,0001571776
CNPWP,0000023426
LANDP,0001495240
CNLPM,0000023426
AHT-PG,0001232582
RVRF,0001641601
CNLTN,0000023426
EVBN,0000842518
FGPRB,0000922358
GSCCF,0001896084
AHT-PH,0001232582
ENO,0000071508
OABI,0001846253
AHT-PF,0001232582
CORBF,0001467808
AHT-PI,0001232582
CNLHN,0000023426
IVEVF,0001756594
AONC,0001839998
NVNXF,0001859795
GDRZF,0001072725
SB-PC,0001434754
SB-PD,0001434754
EBRCZ,0001347123
IMRA,0001672619
DLNG-PA,0001578453
PMHG,0001586454
MOYFF,0001850453
CDR-PB,0000761648
CDR-PC,0000761648
BBXIB,0001814974
TDACU,0001926599
JNVR,0001805526
VCSA,0001874944
ECF-PA,0000793040
RDIB,0000716634
WMPN,0001828376
FATBB,0001705012
SOHOO,0001301236
WONDF,0001882839
BCV-PA,0000009521
RGBPP,0001589150
GLU-PB,0001282957
GNTLF,0001166272
RLFTF,0001854078
ZHYBF,0001672886
GSL-PB,0001430725
BKSC,0001007273
BCTF,0001668340
DLNG-PB,0001578453
MPVDF,0001004530
AVTE,0001798749
ILLMF,0001861233
SOHOB,0001301236
SOHON,0001301236
SSHT,0001975222
CULL,0001845799
EAXR,0000832370
TCBC,0001850398
ARRKF,0001855743
CPTP,0000202947
MDNAF,0001807983
GWIN,0001515114
OFED,0001501078
UBOH,0001087456
ZIVO,0001101026
MTMV,0001393044
FFBW,0001787384
OCGSF,0000942149
GFASY,0001389207
BBXIA,0001814974
BCOW,0001847360
HITC,0001584693
LCHD,0001715433
SMTSF,0001705259
NZEOF,0001445654
CIZN,0001075706
IRAA,0001831874
CHTH,0001496454
YELLQ,0000716006
AATC,0000943034
MSVB,0001734875
RLFTY,0001854078
AVLNF,0001362898
IDWM,0001463833
SALM,0001050606
WSKEF,0001738699
GBNY,0001823365
YQAI,0001976923
FBIOP,0001429260
UONEK,0001041657
BIOE,0001723059
DSHK,0001175483
NSRCF,0001302084
GWLL,0001800373
ENDI,0001908984
HPH,0001750264
ARBKF,0001841675
HSTI,0001365388
XTXXF,0001891512
RSCI,0001634394
WVVIP,0000838875
EGRX,0000827871
INFT,0001962911
BQST,0001568628
FNCH,0001733257
LTRPA,0001606745
WVFC,0000910679
IMUC,0000822411
PWCO,0000733337
WHLM,0001013706
AFGC,0001042046
BRCNF,0001158399
SFES,0000086115
NPLS,0001781726
EXNRF,0001263011
CATG,0001470129
CYCCP,0001130166
WHLRD,0001527541
PMDI,0000806517
GBCS,0000727346
SFWJ,0001919847
ODDAF,0001949766
SPTY,0001840102
ZKGCF,0001896511
PRNAF,0001131343
WBSR,0001645155
FZMD,0000319016
TVE,0001376986
ERKH,0001769725
MCLE,0001827855
BNSOF,0000846546
TVC,0001376986
PITA,0001995194
MYCB,0001556801
SAG,0001933951
WINSF,0001640251
NURO,0001289850
EVTK,0001816554
XELA,0001620179
FGCO,0001377167
CJAX,0001763925
SGTM,0001895251
AHNR,0001304409
FULO,0001092570
NEXCF,0001737270
SHVLF,0001301713
HGLD,0001551206
SITS,0001468978
NMGX,0000891417
FBDS,0000926844
FALC,0000922521
SILEF,0001545224
EGLXF,0001854233
UCASU,0001723517
VMNT,0001605057
VQSSF,0001777765
ADMQ,0001588014
BRRN,0001397795
SCYYF,0001408146
MVCO,0000924095
GLUC,0001420108
SIPN,0001128252
JETR,0001908054
BTTR,0001471727
EBZT,0001730869
PNPL,0001654672
UCIX,0001358099
SWISF,0001771755
CMOT,0001346346
CANN,0001477009
WDLF,0001281984
ATIP,0001815849
TGCB,0001815632
RBCN,0001410172
PMEDF,0001868079
RSHN,0001087329
RSCF,0001103090
TPHS,0000724742
AMTY,0000945828
MTTCF,0001828098
CANB,0001509957
AMMX,0001776048
HALB,0001458631
VCNX,0001205922
CAPV,0001127007
JSHG,0001475430
GEMZ,0001104023
RBTC,0001862068
AXIM,0001514946
SMKG,0000900475
FTRS,0001041633
CETXP,0001435064
DTGI,0001014052
EGTYF,0001629632
AAGH,0001098009
SRMX,0000841533
OMGAQ,0001850838
SNNC,0001313938
JRSS,0001597892
ELRA,0001402371
GPFT,0001205181
TKOI,0001094084
SANP,0001499275
CRTD,0001357671
SVVC,0001495584
SNWR,0001096759
GCEH,0000748790
ACRL,0001584618
GRDAF,0001804469
ALID,0001575295
PWDY,0001435617
BYOC,0001386049
DCSX,0001779303
AGNPF,0001642178
PAANF,0001953588
NAYA,0001417926
RDAR,0001384365
IGPK,0001002771
WHLRP,0001527541
BDRL,0001000683
TNBI,0001452011
AFIB,0001522860
STBX,0001914818
MOBBW,0001898643
RTON,0001580262
VNUE,0001376804
IMPM,0001000298
CGAC,0001444403
GYST,0001510524
SYRS,0001556263
KGKG,0001802546
WNFT,0001528188
SONX,0001407973
TBIO,0001850079
JPPYY,0001616291
GMZP,0001973160
TLSS,0001463208
MGHL,0001162283
EHVVF,0001653606
LEJUY,0001596856
ELST,0000752294
IWAL,0001498372
CMGO,0001346655
TSOI,0001419051
TLIF,0001633273
GMBL,0001451448
FKST,0001458023
MMMW,0001117228
KATX,0001474558
INNI,0001098482
TKMO,0001946585
PHBI,0001435181
CBGL,0001413488
SNPW,0001343465
GYGC,0001983389
USDP,0001610682
CBNT,0001421636
NTRR,0001512886
BRGO,0001431074
APSI,0001553264
BKGM,0001527383
SHGI,0001874138
ENDV,0001528172
BMXC,0001613895
CDSG,0000946112
PLPL,0001317880
OXBRW,0001584831
GSPI,0001461708
KITL,0001608092
CUTRQ,0001162461
MASN,0001486452
DPUI,0001791929
PIKM,0001861522
ECOX,0001144169
MLLOF,0001370496
CLCS,0001569340
WTII,0001715032
BWMG,0001166708
SNHO,0001927077
KOAN,0000897078
FAVO,0001795851
GIPL,0001837774
DWAY,0001394638
RTSL,0001575659
GXXM,0001681556
ESSI,0001490873
ECXJ,0001823635
SINC,0001532595
RNGC,0001434740
ASPU,0001487198
BZRD,0001765826
WTER,0001532390
SMFL,0001851860
BAC-PL,0000070858
BAC-PM,0000070858
MER-PK,0000070858
MPTI-WT,0001902314
ANNAW,0001845123
NTWOU,0002028027
NTWOW,0002028027
GB-WT,0001799983
BNIXR,0001845942
BNIXW,0001845942
PNFPP,0001115055
HTZWW,0001657853
CTTRF,0001520504
NUKKW,0001787518
BPOPM,0000763901
HSPTU,0002032950
HSPTR,0002032950
FROPX,0001732078
AMPGW,0001518461
TRLC,0001550453
TRIC,0001550453
CUBWW,0002015955
CUBWU,0002015955
MSEXP,0000066004
LIXTW,0001335105
CCIRW,0001894176
CCIRU,0001894176
LENDX,0001658645
MAPSW,0001779474
IRS-WT,0000933267
PSA-PF,0001393311
PSA-PG,0001393311
PSA-PI,0001393311
PSA-PJ,0001393311
PSA-PL,0001393311
PSA-PM,0001393311
PSA-PN,0001393311
PSA-PO,0001393311
PSA-PP,0001393311
PSA-PQ,0001393311
PSA-PR,0001393311
PSA-PS,0001393311
FVNNU,0002010653
FVNNR,0002010653
SHMDW,0001987240
CIFRW,0001819989
LGSP,0001970129
ONMDW,0001849380
ANGHW,0001871983
RFAIU,0002012807
RFAIR,0002012807
CLSKW,0000827876
NXLIW,0001527352
AMPX-WT,0001899287
AUB-PA,0000883948
ADVWW,0001776661
PERF-WT,0001899830
ACHR-WT,0001824502
SF-PC,0000720672
SF-PD,0000720672
SFB,0000720672
SWAGW,0001872525
AMBP-WT,0001845097
OSRHW,0001840425
TRTN-PB,0001660734
TRTN-PC,0001660734
COLAU,0002028201
COLAR,0002028201
GOODN,0001234006
GOODO,0001234006
BAC-PN,0000070858
BAC-PO,0000070858
BAC-PP,0000070858
BAC-PQ,0000070858
BAC-PS,0000070858
BACRP,0000070858
WYTC,0001560143
TRTN-PD,0001660734
TRTN-PE,0001660734
TRTN-PF,0001660734
NFTM,0001345865
MACIW,0002016221
MACIU,0002016221
LOCLW,0001840780
WLSS,0001887912
LEGT-UN,0002002038
LEGT-WT,0002002038
TNONW,0001560293
OKMN,0001848334
CICB,0001534254
DSHKN,0001175483
DSHKO,0001175483
DSHKP,0001175483
QSIAW,0001816431
BCAEF,0000718940
KPLTW,0001785424
BCEFF,0000718940
BCEPF,0000718940
BCEXF,0000718940
BCENF,0000718940
BCEIF,0000718940
BCPPF,0000718940
NWTNW,0001932737
TCNCF,0001232384
TRPRF,0001232384
TCEYF,0001232384
TRPPF,0001232384
TRPEF,0001232384
TCENF,0001232384
ZRCN,0001901297
KDLYW,0001946573
KORGW,0001855457
TFC-PI,0000092230
TFC-PO,0000092230
TFC-PR,0000092230
GGT-PG,0000921671
GIGGF,0001336364
EMICF,0001127248
EMRPF,0001127248
EMRJF,0001127248
CRESW,0001034957
MOBXW,0001855467
F-PB,0000037996
F-PC,0000037996
F-PD,0000037996
MRNOW,0001988776
INVZW,0001835654
CLBR-UN,0001995413
CLBR-WT,0001995413
LBRDP,0001611983
PMTU,0001464423
PMTV,0001464423
PMT-PC,0001464423
AMODW,0001862463
BNAIW,0001838163
ADC-PA,0000917251
NCNWF,0001964021
TOIIW,0001799191
VENAF,0001800392
IMAQR,0001846235
IMAQU,0001846235
IMAQW,0001846235
AHL-PE,0001267395
TBMCR,0001934945
MFA-PC,0001055160
MFAN,0001055160
MFAO,0001055160
TANAF,0001941189
WSBCP,0000203596
AHL-PF,0001267395
DMYY-UN,0001915380
DMYY-WT,0001915380
NRSAX,0001663712
SVCCU,0002033593
IVCAU,0001852889
IVCAW,0001852889
SVCCW,0002033593
EFC-PA,0001411342
EFC-PB,0001411342
EFC-PC,0001411342
EFC-PD,0001411342
BUJAR,0001956055
BUJAW,0001956055
BUJAU,0001956055
LCFYW,0001875547
HONDW,0002019804
HONDU,0002019804
RZC,0000898174
PREJF,0000911421
NKGNW,0001845459
GFAIW,0001804469
RWAYL,0001653384
RWAYZ,0001653384
GIPRW,0001651721
AIRJW,0001855474
HAIWF,0001848861
HAIUF,0001848861
BGFR,0001722556
WCC-PA,0000929008
LTRYW,0001673481
CGABL,0001527166
HMELF,0001853630
RAJAF,0001885680
ICUCW,0001831868
STRF,0001050446
STRK,0001050446
INVLW,0002001557
PEB-PG,0001474098
PEB-PH,0001474098
MET-PF,0001099219
AMUB,0001114446
BDCX,0001114446
BDCZ,0001114446
CEFD,0001114446
USML,0001114446
UBAGF,0001114446
UBGZF,0001114446
UCIB,0001114446
MVRL,0001114446
PFFL,0001114446
QULL,0001114446
SCDL,0001114446
SMHB,0001114446
IWML,0001114446
MLPB,0001114446
MLPR,0001114446
MTUL,0001114446
HDLB,0001114446
IFED,0001114446
IWDL,0001114446
IWFL,0001114446
HUBCW,0001905660
HUBCZ,0001905660
CMPOW,0001823144
MGNC,0001949864
RRAUF,0001860879
RRAWF,0001860879
BHFAM,0001685040
BHFAN,0001685040
BHFAO,0001685040
RLNDF,0001924064
LLYVA,0001560385
LLYVB,0001560385
LLYVK,0001560385
ISMCF,0001332174
HFUSD,0001482554
PAAPU,0001070423
WELPM,0000107815
USARW,0001970622
SUACU,0001885461
SUACW,0001885461
FAASW,0001844981
MLCMF,0000912958
CELG-RI,0000014272
HOFVW,0001708176
WHFCL,0001552198
ISPOW,0001820566
GL-PD,0000320335
SYTAW,0001649009
MPLXP,0001552000
GELPP,0001022321
OPP-PA,0001678130
OPP-PB,0001678130
OPP-PC,0001678130
ASB-PF,0000007789
ASBA,0000007789
ENSCW,0001716947
FBRT-PE,0001562528
NHICU,0002043699
NHICW,0002043699
PSQH-WT,0001847064
OUSTZ,0001816581
OUSTW,0001816581
REGCO,0000910606
REGCP,0000910606
BODYW,0001826889
ATMCR,0001889106
ATMCU,0001889106
ATMCW,0001889106
RCD,0001527590
RCB,0001527590
RCC,0001527590
RC-PC,0001527590
RC-PE,0001527590
EURKR,0002000410
EURKU,0002000410
SSSSL,0001509470
YHNAR,0002020987
YHNAU,0002020987
BCTXW,0001610820
BCTXZ,0001610820
PHYWF,0001848756
CTO-PA,0000023795
NRXPW,0001719406
HROWL,0001360214
HROWM,0001360214
FHN-PB,0000036966
FHN-PC,0000036966
FHN-PE,0000036966
FHN-PF,0000036966
EP-PC,0001506307
UVIX,0001793497
KARX,0001729637
FERAU,0002025401
FERAR,0002025401
MOBQW,0001084267
FULTP,0000700564
MGSD,0002003750
ITOR,0001852536
MSOGF,0001815846
AFGD,0001042046
AFGE,0001042046
AFGB,0001042046
NAMSW,0001936258
ATEKU,0001882198
ATEKW,0001882198
HLLY-WT,0001822928
ATMP,0000312070
BWVTF,0000312070
COWTF,0000312070
DJP,0000312070
GBUG,0000312070
VXZ,0000312070
TAPR,0000312070
VXX,0000312070
GRN,0000312070
JJCTF,0000312070
JJETF,0000312070
JJGTF,0000312070
PGMFF,0000312070
TIPLX,0001551047
FRBP,0001825248
HMLPF,0001603016
AGM-PE,0000845877
AGM-PF,0000845877
AGM-PG,0000845877
AIFEU,0002030829
AIFER,0002030829
RANGR,0002035644
RANGU,0002035644
SOUNW,0001840856
SPNT-PB,0001576018
SSPFF,0001576018
KIDZW,0002022308
ANG-PD,0001039828
ANG-PB,0001039828
USB-PS,0000036104
VRMEW,0001104038
LGHLW,0001806524
ISRLU,0001915328
ISRLW,0001915328
IONQ-WT,0001824920
SENEM,0000088948
SENEL,0000088948
NYMTZ,0001273685
ALUR-WT,0001964979
CODI-PC,0001345126
NYMTL,0001273685
NYMTM,0001273685
NYMTI,0001273685
NYMTG,0001273685
CDTTW,0001896212
CADCX,0001678124
CDAWF,0001851909
CDAUF,0001851909
SWVLW,0001875609
OFSSH,0001487918
USB-PQ,0000036104
USB-PR,0000036104
MOVAA,0000072573
PTCCY,0001108329
RELIW,0001812727
CPPTL,0001837671
RDZNW,0001868640
NETDW,0001975218
NETDU,0001975218
RBTCW,0001862068
CLGDF,0001964504
WBUYD,0001946703
CFG-PE,0000759944
